CodigoEstacao,Nome,telem
22320000,UHE LUÍS EDUARDO MAGALHÃES AREIAS,1
22321000,PORTO NACIONAL,0
22340000,4KM MONT DE PORTO NACIONAL,0
22340001,RIBEIRÃO DOS POTES,0
22349080,PORTO NACIONAL,0
22350000,PORTO NACIONAL,0
22350200,UFT AGROTINS,1
22350500,PORTO NACIONAL,0
22350800,MONTE DO CARMO,0
22350900,SANTA RITA,0
22351000,TAQUARUÇU GRANDE,0
22351500,RIBEIRÃO TAQUARUÇU GRANDE-PALMAS,1
22352000,PALMAS (Ribeirão Taquarussu),0
22353000,PALMAS (Distrito Taquaruçu),0
22354000,PALMAS (Córrego Água Fria),0
22354010,COLINAS DO TOCANTINS,0
22355000,PALMAS (Córrego Brejo Comprido),0
22356000,PARAÍSO DO TOCANTINS,0
22360000,UHE LUÍS EDUARDO MAGALHÃES MANGUES,1
22360100,PARAISO DO TOCANTINS,0
22400000,BARRA DO MATANCA,0
22410000,UHE LUÍS EDUARDO MAGALHÃES SANTA LUZIA,0
22420000,BARRA CÓRREGO BREJO COMPRIDO,1
22490000,LAGEADO FAZENDA BREJINHO,0
22490100,CGH LAGEADO MONTANTE,1
22490200,CGH LAGEADO BARRAMENTO,1
22490300,CGH LAGEADO JUSANTE,1
22490500,UHE LUÍS EDUARDO MAGALHÃES BARRAMENTO,1
22491000,UHE LUÍS EDUARDO MAGALHÃES JUSANTE,1
22491200,UHE LUÍS EDUARDO MAGALHÃES LUCENA,1
22491400,UHE LUÍS EDUARDO MAGALHÃES TOCANTÍNIA,1
22492080,PCH LAJEADO JUSANTE,0
22499008,TOCANTINIA,0
22500000,MIRACEMA DO TOCANTINS,0
22500001,MIRACEMA DO TOCANTINS,0
22501000,BARROLÂNDIA,0
22510000,MIRANORTE,0
22510050,MATEIROS,0
22510900,MIRNORTE,0
22511000,RIO PROVIDÊNCIA,1
22520000,MIRACEMA,0
22525000,LAJEADO,0
22530000,TOCANTINIA,0
22560000,CHÁCARA ALECRIM,0
22580000,PALMAS (Distrito Buritirana),0
22660000,MATEIROS,0
22661080,PCH INV SONO I,0
22662000,SÃO FÉLIX DO TOCANTINS,0
22665000,CHÁCARA RIO PRETO,0
22670000,RIO NOVO,1
22678000,NOVO ACORDO,0
22679000,NOVO ACORDO,0
22680000,JATOBÁ (FAZENDA BOA NOVA),1
22685000,UHE ESTREITO RIO DO SONO 2,1
22688000,NOVO ACORDO,0
22700000,NOVO ACORDO,0
22730000,PORTO GILÂNDIA,0
22735000,PCH ISAMU IKEDA MONTANTE 2,1
22735050,PCH ISAMU IKEDA MONTANTE 1,1
22735060,PCH ISAMU IKEDA RIO PONTE ALTA,1
22735070,PCH ISAMU IKEDA BARRAMENTO,1
22735080,PCH ISAMU IKEDA JUSANTE,1
22735090,PONTE ALTA DO TOCANTINS,0
22736080,PCH INV BALSAS I,0
22738000,UHE ESTREITO RIO DAS BALSAS,1
22739080,BALSAS II,0
22740000,FAZENDA PORTEIRA,0
22740900,APARECIDA DO RIO NEGRO,0
22741000,RIO BALSAS,1
22750000,RIO DAS BALSAS,0
22751000,RIO SONO APARECIDA DO RIO NEGRO,1
22850000,DOIS IRMÃOS,0
22850100,RIO PERDIDA,1
22900000,PORTO REAL,1
22910000,UHE ESTREITO RIO DO SONO 1,1
22911000,RIO SONO,0
22912000,BOM JESUS DO TOCANTINS,0
23090000,TUPIRAMA,0
23099000,ITAPIRATINS,0
23100000,TUPIRATINS,1
23100100,UHE ESTREITO MONTANTE 2,1
23110000,COLMÉIA,0
23120000,ITAPORÃ,0
23130000,PRÓXIMO COLINAS DE TOCANTINS,0
23150000,ITACAJA,0
23150010,MANUEL ALVES PEQUENO - ITACAJÁ,1
23150100,UHE ESTREITO RIO MANOEL ALVES PEQUENO,1
23150500,ITACAJÁ,0
23160000,ALTOS LINDOS,0
23180000,RIO TOCANTINS (Barra do Ouro),0
23200000,PEDRA CHOROSA,0
23220000,CACHOEIRA MONTE LINDO,0
23220001,CAMPOS LINDOS,0
23230000,JACARÉ,0
23230900,GOIATINS,0
23249000,UHE ESTREITO RIO MANOEL ALVES GRANDE,1
23250000,GOIATINS,1
23250001,GOIATINS,0
23251000,RIO ITAPECURU,0
23260000,FOZ MANOEL ALVES,0
23298080,CAROLINA,0
23300000,CAROLINA,0
23310000,UHE ESTREITO MONTANTE 1,1
23460000,CACHOEIRA DA USINA,0
23460080,PCH INV FARINHA,0
23461000,FAZENDA BOQUEIRÃO,0
23462000,PONTE BR-230,0
23465000,CACHOEIRA DA PRATA,0
23466000,UHE ESTREITO RIO FARINHA,1
23468000,FAZENDA RIO FARINHA,0
23470900,AGUIANÓPOLIS,0
23480000,ESTREITO,0
23490000,UHE ESTREITO BARRAMENTO,1
23495000,UHE ESTREITO JUSANTE,1
23598000,TOCANTINÓPOLIS,0
23600000,TOCANTINÓPOLIS,0
23610000,RIO ITAUEIRAS,0
23620000,FAZENDA PALMEIRINHA,0
23650000,LAJEADO NOVO,0
23700000,DESCARRETO,1
23700001,TOCANTINÓPOLIS,0
23710000,ITAGUATINS,0
23710100,PALMEIRANTE,0
23710500,FAZENDA LAJINHA,0
23710501,FAZENDA LAJINHA - SEC.02 (BR.DIR),0
23710502,FAZENDA LAJINHA - SEC. 02 (BR.ESQ),0
23710600,BARRA DO OURO,0
23718000,BABAÇULÂNDIA,0
23718020,PRIA NORTE,0
23720000,SÍTIO SOTURNO,0
23790000,UHE TUCURUÍ MONTANTE 2,1
23800000,IMPERATRIZ,0
23800495,RIO TOCANTINS - SÃO SEBASTIÃO DO TO,1
23800500,SÃO SEBASTIÃO DO TOCANTINS,0
23963000,ABEL  FIGUEIREDO,0
24030000,SANTA RITA DO ARAGUAIA,0
24035000,PCH ALTO ARAGUAIA MONTANTE 2,1
24049000,RIO ARAGUAIA (Alto Araguaia),0
24050000,ALTO ARAGUAIA,0
24050001,ALTO ARAGUAIA,0
24051000,PCH ALTO ARAGUAIA MONTANTE 1,1
24055000,PCH ALTO ARAGUAIA JUSANTE,1
24060000,FAZENDA BARRO PRETO,0
24070000,MONTANTE DO RIBEIRÃO BABILÔNIA,0
24080000,FAZENDA BABILÔNIA,0
24090000,FAZENDA VALE DO ARAGUAIA,0
24100000,CACHOEIRA GRANDE,0
24105081,COUTO MAGALHÃES - JUSANTE,0
24150000,ARAGUAINHA,0
24165000,CASCALHO,0
24178000,AREIA BRANCA,0
24179090,PCH SÃO DOMINGOS MONTANTE 2,1
24180000,BARRA DO PEIXE,0
24180050,PCH SÃO DOMINGOS MONTANTE 1,1
24180070,PCH SÃO DOMINGOS BARRAMENTO,1
24180080,PCH SÃO DOMINGOS JUSANTE,1
24180100,ESTREITO,0
24180200,BICO DE PEDRA,0
24180300,PEDRA DA COBRA,0
24180400,PAU BRANCO,0
24180500,CANAL DE FUGA BARRA DO PEIXE,0
24190000,FAZENDA CACHOEIRA ALTA,0
24196000,RIO DO PEIXE,0
24200000,TORIXOREU,0
24210100,CGH DIAMANTINO JUSANTE,1
24440000,PCH ALTO GARÇAS,0
24441000,ALTO GARÇAS,0
24441100,PONTE DO MEIO,0
24441200,PONTE DE BAIXO,0
24441300,RIBEIRÃO DA ONÇA,0
24441400,RIBEIRÃO ÁGUA SUJA,0
24442000,ALTO GARÇAS JUSANTE,0
24449000,PONTE MT 270 RIO DAS GARÇAS,0
24449100,PONTE MT 110 RIO BANDEIRA,0
24449200,TESOURO,0
24450000,ALCANTILADO,0
24450500,PCH CHICO FRANCA JUSANTE,0
24451000,GUIRATINGA,0
24452000,TESOURO,0
24453000,CASSUNUNGA,0
24500000,TESOURO,1
24510000,BATOVI,0
24511000,BIOMBO,0
24511500,PCH ESPERANÇA JUSANTE,0
24512000,MORRO DE MESA,0
24600000,BATOVI,0
24649000,GENERAL CARNEIRO,0
24650000,GENERAL CARNEIRO,0
24651000,BARRA DO GARÇAS,0
24652000,MONTANTE BARRA DO GARÇAS,0
24653000,RIO DAS GARÇAS,0
24653500,RIO GARÇAS – PONTE NOVA,0
24654000,BARRA DO GARÇAS,0
24700000,BARRA DO GARÇAS,1
24700040,ARAGARÇAS - HOTEL TOURIÁ,0
24710000,SÍTIO ADRIANA,1
24720000,PCH TAMBORIL MONTANTE 2,1
24725000,PCH TAMBORIL MONTANTE 1,1
24730000,PCH TAMBORIL BARRAMENTO,1
24730001,GO-471,0
24735000,PCH TAMBORIL JUSANTE,1
24735080,PCH RÊNIC BARRAMENTO,1
24735100,PCH RÊNIC JUSANTE,1
24743000,PCH SANTO ANTÔNIO DO CAIAPÓ MONTANTE 2,1
24743300,GO-221,0
24744000,PCH SANTO ANTÔNIO DO CAIAPÓ MONTANTE 1,1
24744900,PCH SANTO ANTÔNIO DO CAIAPÓ BARRAMENTO,1
24744920,PCH SANTO ANTÔNIO DO CAIAPÓ JUSANTE,1
24745000,PCH MOSQUITÃO MONTANTE 2,1
24747000,PCH MOSQUITÃO MONTANTE 1,1
24748000,PCH MOSQUITÃO BARRAMENTO,1
24748700,PCH MOSQUITÃO JUSANTE,1
24750000,SÃO FERREIRA,0
24750001,GO-174,0
24760000,PCH PIRANHAS MONTANTE,1
24765000,PCH PIRANHAS RIO AREIA,0
24768000,PCH PIRANHAS BARRAMENTO,1
24770000,PCH PIRANHAS JUSANTE,1
24780000,PIRANHAS,0
24800000,PERES,1
24800001,BR-070,0
24848080,BARRA DO CAIAPÓ,0
24850000,ARAGUAIANA,1
24850001,ARAGUAIANA,0
24850040,IPORÁ GO-174,0
24900000,IVOLÂNDIA,0
24900001,GO-320 SAÍDA DA GO-060,0
24934000,SÃO LUÍS DE MONTES BELOS,0
24934010,CÓRREGO DO OURO,0
24934100,GO-060,0
24934140,FAZENDA NOVA GO-418,0
24950000,MONTES CLAROS DE GOIÁS,1
24950001,PRÓXIMO A BR-070,0
25070000,FAZENDA PARAÍSO,0
25080000,CHAÁCARA CÓRREGO FUNDO,0
25080900,GO-614,0
25090000,FAZENDA PACIÊNCIA,1
25090500,LARGO DA CARIOCA,0
25091000,CENTRO HOSPITAL,0
25091100,MERCADO MUNICIPAL,0
25091500,PONTE IFG,0
25100000,BALNEÁRIO CACHOEIRA GRANDE,1
25120000,COLÔNIA DOS ALEMÃES,0
25120001,"BR-070 - DISTRITO DE UVA,  PONTO DE MEDIÇÃO ANA",0
25130000,TRAVESSÃO,1
25130010,BR-070 - PONTE NA GO-070 DE ITAPIRAPUÃ,0
25131000,ESTAÇÃO MARIA HELENA MONTANTE (PIVÔ 07),0
25131100,ESTAÇÃO MARIA HELENA JUSANTE (PIVÔ 10),0
25140000,FAZENDA ÁGUA LIMPA,0
25140001,BRITÂNIA,0
25180000,TRAVESSÃO DE ARUANÃ,0
25200000,ARUANÃ,1
25300000,GO-449,0
25305000,BR-251/ GO-530,0
25490000,GO-347,0
25500000,PONTE RIO TESOURAS,0
25600000,HOTEL DAS CANGAS,0
25650000,TRAVESSÃO RIUNE,0
25700000,BANDEIRANTES,1
25700002,BANDEIRANTES,0
25750000,RIO CRIXAS-AÇU,0
25795000,GO-164,0
25800000,JUSANTE DO RIO PINTADO,0
25840000,GO-164/GO-336,0
25850000,PASSAGEM RIO CRIXAS,0
25950000,LUIZ ALVES,0
25960000,COL.RECRE.BARREIRA DO BENVINDO,0
26010000,FAZENDA MIRINDIBA,0
26013000,COCALINHO,0
26015000,JUSANTE  BARRA DO FORQUILHA,0
26020000,FAZENDA PRESIDENTE,0
26030000,FAZENDA TELESFORO,0
26032000,CAMPO VERDE,0
26033000,CAMPO VERDE,0
26033500,CAMPO VERDE,0
26033600,PCH PRIMAVERA MONTANTE 2,1
26033650,CGH GALHEIROS BARRAMENTO,1
26033655,CGH GALHEIROS JUSANTE,1
26033700,PCH PRIMAVERA MONTANTE 1,1
26033750,PCH PRIMAVERA BARRAMENTO,1
26033800,PCH PRIMAVERA JUSANTE,1
26033900,ÁGUAS CLARAS,1
26034000,PRIMAVERA DO LESTE,0
26034500,PONTE NA MT-130,0
26034600,FAZENDA SUSPIRO III,1
26034700,CGH SUSPIRO JUSANTE,1
26035000,RIO DAS MORTES (Ponte MT-13),0
26040000,RIO DAS MORTES,0
26040700,PRIMAVERA DO LESTE,0
26040800,PRIMAVERA DO LESTE,0
26041000,BALSA DO JAPONÊS,0
26045000,PRESIDENTE MURTINHO,0
26050000,TORIQUEJE,0
26050001,BARRA DO GARÇAS,0
26051000,CACHOEIRA DA FUMAÇA,0
26053000,SALTO BELO,0
26053100,PCH SALTO BELO BARRAMENTO,1
26053110,PCH SALTO BELO JUSANTE,1
26053120,CGH DONA ASSUNTA MONTANTE,1
26053130,PCH ÁGUA SUJA BARRAMENTO,0
26053200,PCH NOIDORE BARRAMENTO,0
26054000,PCH SALTO BELO NOIDORE JUSANTE,1
26055000,FAZENDA ESPERANÇA,0
26056000,NOVA XAVANTINA,0
26057000,CHÁCARA BOA VISTA,0
26060000,MONTANTE DA FOZ - 200 Mts.,0
26070000,FAZENDA SÃO JOÃO,1
26100000,XAVANTINA,1
26130000,FAZENDA RIO CORRENTES,1
26150000,RIO PINDAÍBA,1
26200000,TRECHO MÉDIO,0
26200001,BARRA DO GARÇAS,0
26220010,ARAGUAÇU,0
26290000,RIO DAS MORTES (Novo Santo Antônio),0
26300000,SANTO ANTÔNIO DO LEVERGER,0
26300001,NOVO SANTO ANTÔNIO,0
26310000,FAZENDA RANCHO ALTO,1
26350000,SÃO FÉLIX DO ARAGUAIA,1
26350001,SÃO FÉLIX DO ARAGUAIA,0
26400000,LUCIARA,0
26500000,PORTO ALEGRE DO NORTE,1
26600000,PORTO VELHO,0
26650000,FAZENDA BOA VISTA,0
26660000,ALDEIA TAPIRAPES,0
26700000,JUSANTE CRISOSTOMO,0
26710000,BARREIRA DO PEQUI,1
26710001,SANDOLÂNDIA,0
26711000,FAZENDA COBRAPE,1
26711001,FORMOSO DO ARAGUAIA,0
26713000,FAZENDA DOIS RIOS,1
26715000,ARAGUAÇU,0
26717000,SANDOLÂNDIA,0
26720000,PRAIA ALTA,0
26720001,PRAIA ALTA,1
26721000,DORILÂNDIA,1
26724000,FORMOSO DO ARAGUAIA,0
26725000,FORMOSO DO ARAGUAIA,0
26730000,PROJETO RIO FORMOSO,1
26750000,PROJETO RIO FORMOSO,0
26751000,JUSANTE PROJETO RIO FORMOSO,1
26770000,RIO TABOCA,0
26790000,PONTE RIO DUERÉ,0
26792000,FOZ RIO DUERÉ,1
26793000,LAGOA DA CONFUSÃO,0
26795000,RIO URUBU,0
26795100,RIO URUBU FAZENDA SÃO BENTO,1
26795110,MONTANTE PONTE RIO PIUM,1
26795120,PONTE DO RIO PIUM,1
26795140,JUSANTE PONTE RIO PIUM,1
26795200,EIXO PONTE RIO URUBU,1
26795500,LAGOA DA CONFUSÃO,0
26795700,RIO URUBU FAZENDA FORTALEZA,1
26795800,PONTE RIO XAVANTE,1
26795900,DUERÉ,0
26796000,FOZ RIO XAVANTE,1
26797000,DUERÉ,0
26798000,RIO FORMOSO,1
26798100,RIO FORMOSO LOROTI,1
26798400,MONTANTE EIXO DOIS RIOS,1
26798405,JUSANTE EIXO DOIS RIOS,1
26798500,JUSANTE EIXO TARTARUGA RIO URUBU,1
26798590,MONTANTE EIXO TERRA NEGRA,1
26798600,JUSANTE EIXO TERRA NEGRA,1
26798800,MONTANTE EIXO ILHA VERDE,1
26798805,JUSANTE EIXO ILHA VERDE,1
26799000,FOZ RIO FORMOSO,1
26800000,BARREIRA DA CRUZ,1
26800001,PIUM,0
26800005,FORMOSO DO ARAGUAIA,0
26800010,PIUM,0
26810000,CRISTALÂNDIA,0
26840000,PONTE RIO RIOZINHO,1
27030000,FAZENDA SÃO JUDAS TADEU,0
27050000,BARREIRA DO CAMPO,0
27060000,RIO MARIA,0
27060100,SANTANA DO ARAGUAI 1,0
27060140,SANTANA DO ARAGUAIA 2,0
27060150,SANTANA DO ARAGUAIA 3,0
27060160,SANTANA DO ARAGUAIA 4,0
27080000,MARIANÓPOLIS DO TOCANTINS,0
27100000,CASEARA,0
27110000,RIO DO COCO,1
27120000,CASEARA,0
27150000,CASEARA,0
27200000,CASEARA EIXO 650,0
27200010,SANTANA DO ARAGUAIA 5,0
27250010,SANTA MARIA DAS BARREIRAS 1,0
27300000,RIO CAIAPÓ,0
27300900,RIO CAIAPÓ - FAZ GRUPO AGROPAULO,1
27300920,ARAGUACEMA,0
27310000,DIVINÓPOLIS,0
27320000,ARAGUACEMA (CHACARA ARAGUAIA),1
27320001,ARAGUACEMA,0
27370000,FAZENDA CRAVEIRO,0
27380000,PONTE RIO PIRANHAS,0
27380001,DOIS IRMÃOS DO TOCANTINS,0
27380120,RIO PIRANHAS - DOIS IRMÃOS - TO,1
27400000,RIO BANANAL - GOIANORTE,1
27450000,FAZENDA SÃO JOSÉ,0
27460000,ARAGUACEMA,0
27490000,UHE TUCURUÍ RIO ARAGUAIA  2,1
27500000,CONCEIÇÃO DO ARAGUAIA,1
27500001,COUTO DE MAGALHÃES,0
27501000,VILA BELA VISTA,0
27511200,CIDADE DE RIO MARIA,0
27528000,ORLA DE CONCEIÇAÕ DO ARAGUAIA,0
27529000,CONCEIÇÃO DO ARAGUAIA,0
27529040,SANTA MARIA DAS BARREIRAS 2,0
27529100,SANTA MARIA DAS BARREIRAS 3,0
27530000,BERNARDO SAYÃO,1
27530010,BERNADO SAYÃO,0
27530300,CONCEIÇÃO DO ARAGUAIA,0
27530900,REDENÇÃO 1,0
27530940,REDENÇÃO 2,0
27540000,CHÁCARA VILA RICA,0
27548000,ARAPOEMA,0
27550000,ARAPOEMA,1
27550001,ARAPOEMA,0
27587500,FLORESTA DO ARAGUAIA,0
27588000,CONCEIÇÃO DO ARAGUAIA,0
27589000,CONCEIÇÃO DO ARAGUAIA,0
27589100,VILA GORGULHO,0
27589200,PONTE DO RIO SALOBRO,0
27589240,FLORESTA DO ARAGUAIA,0
27600000,PAU DARCO,0
27600001,PAU D'ARCO,0
27600010,PONTE RIO BARREIRAS,1
27660000,RIO MARIA,0
27660001,RIO MARIA,0
27670000,FLORESTA DO ARAGUAIA,0
27811100,PONTE DO RIO MARIÃO,0
27871000,PONTE DO RIO ARRAIAS,0
28000000,SAPUCAIA,0
28099990,XINGUARA,0
28100000,PONTÃO,0
28101000,VILA PONTÃO,0
28121000,PONTE DE SAPUCAIA,0
28150000,MURICILÂNDIA,0
28150010,MURICILÂNDIA,0
28150040,MURICILÂNDIA,1
28180000,CGH LAGEADO RIBEIRÃO LONTRA,1
28190070,CGH CORUJÃO BARRAMENTO,0
28190080,CGH LAJES CORUJÃO JUSANTE,1
28200000,PONTE RIO LONTRA,1
28200001,ARAGUAÍNA,0
28240000,PIRAQUÊ,0
28270000,ARAGUANÃ,0
28280000,ARAGUANÃ,1
28300000,XAMBIOÁ,1
28300001,XAMBIOÁ,0
28300040,ORLA DE SAGA,0
28300100,UHE TUCURUÍ RIO ARAGUAIA  1,1
28300500,SÃO GERALDO DO ARAGUAIA,0
28308000,CGH LAJES MONTANTE,1
28310070,CGH LAJES BARRAMENTO,1
28310080,CGH LAJES JUSANTE,1
28315000,CARMOLÂNDIA,0
28318000,RIO CORDA RIACHINHO,1
28319000,RIACHINHO,0
28320000,PONTE RIO CORDA,0
28321000,XAMBIOÁ,1
28339999,SÃO GERALDO DO ARAGUAIA,0
28340000,REMANSO DOS BOTOS,0
28350000,SÃO GERALDO,0
28360000,XAMBIOÁ,0
28380000,RIACHINHO (Povoado Centro dos Borges),0
28420000,RIACHINHO,0
28470000,ARAGUANÃ,0
28500000,FAZENDA SANTA LUCIANA,0
28510000,FAZENDA JACARÉZINHO,0
28544080,UHE SANTA ISABEL (SI-7),0
28760010,BREJO GRANDE DO ARAGUAI,0
28840000,MONTANTE DO RIO RONCA,0
28840009,RIO PIRANHAS SÃO BENTO TO,1
28840010,SÃO BENTO DO TOCANTINS,0
28844995,RIO SÃO MARTINHO,1
28845000,SÃO MARTINHO,0
28850000,ARAGUATINS,1
28850001,ARAGUATINS,0
29020000,FAZENDA CAIÇARA,0
29030000,FAZENDA SÃO TOMÉ,0
29035000,SÃO JOÃO DO ARAGUAIA 1,0
29040000,UHE TUCURUÍ MONTANTE 1,1
29041000,SÃO JOÃO DO ARAGUAIA 2,0
29050000,MARABÁ,1
29050100,MARABÁ (Tocantins),0
29052000,ONÇA PUMA,0
29060000,BARRA DO CINZENTO,0
29061000,ACAMPAMENTO CALDEIRÃO,0
29061900,PARAUAPEBAS (ITACAIÚNAS),0
29062000,SALOBO,0
29063500,FAZENDA ABADIA,0
29065000,JACARÉ,0
29070000,FAZENDA ANGICAL,0
29070050,SOSSEGO,0
29070060,CANAÃ DOS CARAJÁS,0
29070090,PARAUAPEBAS,0
29070100,PARAUAPEBAS,1
29070110,PARAUAPEBAS,0
29070200,PARAUAPEBAS,0
29070220,PARAUAPEBAS,0
29071000,GELADO,0
29071050,ELDORADO DOS CARAJÁS,0
29071100,ELDORADO,0
29080000,FAZENDA RIO BRANCO,0
29090000,PARAUAPEBAS,0
29100000,FAZENDA ALEGRIA,1
29110000,UHE TUCURUÍ RIO ITACAIÚNAS,1
29120000,MARABÁ (Itacaunas),0
29130000,CABANA DO SOL,1
29195000,ITUPIRANGA 1,0
29200000,ITUPIRANGA,1
29209000,COMUNIDADE TAURI,1
29210000,ITUPIRANGA 2,0
29340000,XINGUARA,0
29340900,ELDORADO DOS CARAJÁS,0
29340950,CURIONÓPOLIS,0
29341000,PONTE DO RIO VERMELHO,0
29350000,IPIXUNA,0
29355000,ITUPIRANGA (Cajazeiras),0
29359000,VOLTA REDONDA,1
29360000,LAGO DA UHE TUCURUÍ 1,0
29360100,ELDORADO DOS CARAJÁS (SORORÓ),0
29361040,BOM JESUS DO TOCANTINS,0
29362000,ELDORADO DOS CARAJÁS (SOROROZINHO),0
29370000,LAGO DA UHE TUCURUÍ 2,0
29372000,LAGO DA UHE TUCURUÍ 3,0
29380000,NOVO REPARTIMENTO (Pucuruí),0
29385000,NOVO REPARTIMENTO (Gabu),0
29390000,LAGO DA UHE TUCURUÍ 4,0
29500000,JATOBAL,0
29530000,LAGO DA UHE TUCURUÍ 5,0
29540000,LAGO DA UHE TUCURUÍ 6,0
29650000,FAZENDA IPITINGA,0
29680080,UHE TUCURUÍ BARRAMENTO,1
29680090,UHE TUCURUÍ JUSANTE,1
29690000,TUCURUÍ - 7 KM A MONTANTE,0
29691000,BREU BRANCO (Tocantins),0
29700000,TUCURUÍ,0
29710000,PEDERNEIRAS,0
29720000,MURU,0
29744900,NOVA JUTAÍ,1
29745000,BAIÃO,0
29745020,ITUQUARA,1
29745050,MOCAJUBA,1
29745100,VILA DO CARMO,1
29745150,CAMETÁ,1
29750000,NAZARÉ DOS PATOS,0
29760000,JUTAÍ DE BAIXO,0
29770000,ITUQUARA,0
29775000,JOANA PERES,0
29780000,CALADO,0
29785000,UMARIZAL,0
29800000,BAIÃO,0
29810000,MOJUTAPERA,0
29820000,SÃO BENEDITO DO VISEU,0
29830000,MOCAJUBA,0
29840000,MOCAJUBA 1,0
29900000,CIDADE DE CAMETA,0
29901000,CAMETÁ,0
29950000,LIMOEIRO DO AJURU,0
30010000,CAMOPI,0
30050000,ESTIRÃO DO CRICOU,1
30054000,PORTO PESQUEIRO DA ORLA DE OIAPOQUE,0
30055000,PONTE CASSIPORE,1
30055001,PONTE DO RIO CACIPORÉ,0
30058000,COOPERATIVA 1. BRAÇO,0
30060000,RETIRO SANTA ISABEL,0
30070000,CUNANI,0
30070001,PONTE NO DISTRITO DO CARNOT,0
30071000,CALÇOENE,0
30072000,CALAFATE,0
30072100,CALÇOENE,0
30072140,CAPTAÇÃO DO ABASTECIMENTO DE CALÇOENE,0
30072150,CALÇOENE,1
30074000,TARTARUGAL GRANDE,0
30075000,TARTARUGAL GRANDE,1
30076000,TARTARUGALZINHO,0
30076050,CAPTAÇÃO DO ABASTECIMENTO DE TARTARUGALZINHO,0
30080000,CAPIVARA,1
30100000,RAMOS,0
30150080,PORTO DA SERRA,0
30189000,UHE CACHOEIRA CALDEIRÃO MONTANTE 3,1
30190000,ESPÍRITO SANTO,0
30195000,BAMBU,0
30200000,LEÔNIDAS (BAMBU),0
30200050,UHE CACHOEIRA CALDEIRÃO MONTANTE 2,1
30300000,SERRA DO NAVIO,1
30300001,PONTE RIO AMAPARI DE ACESSO À SERRA DO NAVIO,0
30350080,ÁGUA BRANCA,0
30370000,UHE CACHOEIRA CALDEIRÃO RIO AMAPARI 3,1
30375000,PONTE RIO AMAPARI ÁREA URBANA DE PEDRA BRANCA,0
30380000,UHE CACHOEIRA CALDEIRÃO RIO AMAPARI 2,1
30380800,PONTE RIO AMAPARI ÁREA URBANA DE CUPIXI,0
30380900,UHE CACHOEIRA CALDEIRÃO RIO AMAPARI 1,1
30390900,UHE CACHOEIRA CALDEIRÃO MONTANTE 1 DESATIVADA,0
30400000,PORTO PLATON,0
30400040,UHE CACHOEIRA CALDEIRÃO MONTANTE 1,1
30400050,UHE CACHOEIRA CALDEIRÃO RESERVATÓRIO,0
30400055,TRAPICHE DA ORLA DE PORTO GRANDE,0
30400070,UHE CACHOEIRA CALDEIRÃO BARRAMENTO,1
30400074,UHE COARACY NUNES RESERVATÓRIO 2,0
30400076,UHE COARACY NUNES RESERVATÓRIO 1,0
30400080,UHE COARACY NUNES BARRAMENTO,1
30400090,UHE COARACY NUNES JUSANTE,0
30497000,UHE FERREIRA GOMES RESERVATÓRIO 1,0
30498000,UHE FERREIRA GOMES RESERVATÓRIO 2,0
30500080,UHE FERREIRA GOMES,0
30510000,UHE FERREIRA GOMES BARRAMENTO,0
30511000,UHE FERREIRA GOMES JUSANTE,1
30511110,CAPTAÇÃO DO ABASTECIMENTO DE FERREIRA GOMES,0
31010000,RONDON DO PARÁ,0
31011000,GOIANÉSIA DO PARÁ (SURUBIJU),0
31016000,GOIANÉSIA DO PARÁ (MOJU),0
31017000,GOIANÉSIA DO PARÁ,0
31018000,BREU BRANCO (Mojuzinho),0
31020000,CACHOEIRA TRACAMBEUA,0
31021000,BREU BRANCO (Moju),0
31021100,TAILÂNDIA (MOJU),0
31021200,TAILÂNDIA,0
31023000,MOJU 1,0
31025000,MOJU 2,0
31025500,TAILANDIA 1,0
31026000,TAILANDIA 2,0
31030000,FAZENDA URUCURE,0
31034000,TOMÉ-AÇU 1,0
31035000,TOMÉ-AÇU,0
31035100,TOMÉ-AÇU,0
31039000,ACARÁ 2,0
31040000,ACARÁ,0
31041000,ACARÁ 1,0
31050000,ACAMPAMENTO JABOTÍ,0
31060000,GOIANÉSIA DO PARÁ (SURUBIJU),0
31100000,REPARTIMENTO,0
31200000,RATO,0
31300000,TRAPICHE,0
31400000,GUAMA,0
31409000,CAPITÃO POÇO,0
31410000,SÃO PEDRO (Aldéia indigena),0
31410900,SANTA LUZIA DO PARÁ,0
31490000,VILA CAPOEIRA,0
31500000,CACHOEIRINHA,0
31520000,BOM JARDIM,0
31530000,OURÉM 1,0
31550000,OUREM,0
31600000,MARAMBAIA,0
31625000,GOIANÉSIA DO PARÁ 1,0
31626000,GOIANÊSIA DO PARÁ 2,0
31630000,OUREM,0
31638000,CONCORDIA DO PARÁ,0
31640000,BUJARU,0
31641000,INHANGAPI,0
31642000,SANTA ISABEL DO PARÁ,0
31645000,CAPTAÇÃO D'ÁGUA DA COSANPA,1
31645001,BELÉM 1,0
31646000,BELÉM 2,0
31647000,BELÉM 3,0
31650000,TAUIRI,0
31651000,GOIANÉSIA DO PARÁ (ARURANDEUA),0
31660000,PARAGOMINAS (CAPIM),0
31678000,PARAGOMINAS,0
31680000,FAZENDA MARINGA,1
31690000,IPIXUNA DO PARÁ,0
31700000,BADAJÓS,1
31700100,AURORA DO PARÁ,0
31720000,AURORA DO PARÁ,0
